count,artefact,code,id,investigator,investigator_id,code_data,site,country,long,lat,recovery_method,classification,raw_material,ba_1_1,ba_1_2,ba_1_3,ba_1_4,ba_1_5,ba_1_6,ba_1_7,ba_1_8,ba_1_9,ba_1_10,ba_2_1,ba_2_2,ba_2_3,ba_2_4,ba_2_5,ba_2_6,ba_2_7,ba_2_8,ba_2_9,ba_2_10,ba_2_11,ba_3_1,ba_3_2,ba_3_3,ba_3_4,ba_4_1,ba_4_2,ba_4_3,ba_5_1,ba_5_2,ba_5_3,ba_6_1,ba_6_2,ba_6_3,ba_6_4,ba_6_5,ba_7_1,ba_7_2,ba_7_3,ba_7_4,ba_7_5,ba_7_6,ba_7_7,ba_8_1,ba_9_1,ba_9_2,ba_9_3,ba_9_4,ba_10_1,ba_10_2,ba_10_3,ba_10_4,ba_10_5,ba_10_6,ba_10_7,ba_11_1,ba_11_2,ba_11_3,ba_11_4,ba_12_1,ba_12_2,ba_12_3,ba_12_4,ba_12_5,ba_12_6,ba_12_7,ba_13_1,ba_13_2,ba_13_3,ba_13_4,length,width,thickness,weight,reference
391,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.0,16.2,16.5,17.6,(Rust 1937; Clausen & Guldin 2017)
392,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.1,13.6,24.3,20.05,(Rust 1937; Clausen & Guldin 2017)
393,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,77.0,13.1,8.7,6.76,(Rust 1937; Clausen & Guldin 2017)
394,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,54.6,18.3,10.3,10.59,(Rust 1937; Clausen & Guldin 2017)
395,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.1,14.3,3.6,1.73,(Rust 1937; Clausen & Guldin 2017)
396,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.3,19.0,6.2,6.11,(Rust 1937; Clausen & Guldin 2017)
397,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48.0,23.1,6.3,6.76,(Rust 1937; Clausen & Guldin 2017)
398,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.2,14.1,5.5,3.03,(Rust 1937; Clausen & Guldin 2017)
399,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.9,15.5,3.3,2.15,(Rust 1937; Clausen & Guldin 2017)
400,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,58.4,15.3,7.8,8.35,(Rust 1937; Clausen & Guldin 2017)
401,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.3,20.7,4.8,4.76,(Rust 1937; Clausen & Guldin 2017)
402,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,59.3,20.6,12.4,14.94,(Rust 1937; Clausen & Guldin 2017)
403,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.8,19.7,4.3,2.89,(Rust 1937; Clausen & Guldin 2017)
404,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.3,13.3,4.1,1.79,(Rust 1937; Clausen & Guldin 2017)
405,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,33.6,13.7,4.5,2.63,(Rust 1937; Clausen & Guldin 2017)
406,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.5,10.5,3.9,1.1,(Rust 1937; Clausen & Guldin 2017)
407,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.8,30.3,4.4,8.21,(Rust 1937; Clausen & Guldin 2017)
408,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.7,25.3,12.3,19.55,(Rust 1937; Clausen & Guldin 2017)
409,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.9,23.4,7.4,10.23,(Rust 1937; Clausen & Guldin 2017)
410,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.7,15.9,7.0,4.35,(Rust 1937; Clausen & Guldin 2017)
411,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.1,14.3,3.1,1.64,(Rust 1937; Clausen & Guldin 2017)
412,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.0,14.1,11.6,8.67,(Rust 1937; Clausen & Guldin 2017)
413,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.6,16.9,10.9,9.12,(Rust 1937; Clausen & Guldin 2017)
414,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.9,13.9,3.0,1.48,(Rust 1937; Clausen & Guldin 2017)
415,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,46.1,16.7,8.6,5.62,(Rust 1937; Clausen & Guldin 2017)
416,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.4,13.9,4.2,2.81,(Rust 1937; Clausen & Guldin 2017)
417,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.3,14.6,3.9,2.38,(Rust 1937; Clausen & Guldin 2017)
418,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.4,12.2,5.0,1.95,(Rust 1937; Clausen & Guldin 2017)
419,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0,9.5,2.4,0.96,(Rust 1937; Clausen & Guldin 2017)
420,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.6,20.2,4.3,3.51,(Rust 1937; Clausen & Guldin 2017)
421,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.9,10.5,4.3,1.12,(Rust 1937; Clausen & Guldin 2017)
422,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,14.7,10.1,7.14,(Rust 1937; Clausen & Guldin 2017)
423,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.0,17.6,5.9,4.81,(Rust 1937; Clausen & Guldin 2017)
424,Blade,AHR LA 140,NA,JBP,NA,MEI2,AHR LA 140 (Meiendorf 2),DE,10.199385,53.637248,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.7,23.8,13.9,13.36,(Rust 1937; Clausen & Guldin 2017)
425,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,76.2,30.7,5.8,18.07,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
426,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.8,14.4,7.2,7.64,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
427,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.7,24.1,5.8,9.99,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
428,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.6,12.2,2.1,1.61,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
429,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,78.7,12.2,4.0,5.57,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
430,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.5,11.3,4.3,2.51,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
431,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,19.4,3.8,6.53,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
432,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.3,11.6,2.4,1.95,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
433,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.6,19.1,4.0,5.84,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
434,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50.7,14.5,6.9,5.51,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
435,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,16.6,4.0,3.15,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
436,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.2,14.4,4.9,1.72,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
437,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.5,15.7,2.9,2.09,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
438,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.3,13.7,3.7,1.65,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
439,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.4,19.8,5.6,6.18,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
440,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.6,16.4,3.6,1.45,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
441,Blade,AHR LA 137,NA,JBP,NA,POGG,AHR LA 137 (Poggenwisch),DE,10.201352,53.638399,Excavation,Classic Hamburgian,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41.0,13.0,5.3,3.26,(Rust 1958; Weber 2012; Clausen & Guldin 2017)
